data,cota_obs_cm
2018-02-13,242.20833333333334
2018-02-14,221.46875
2018-02-15,215.82291666666666
2018-02-16,212.80208333333334
2018-02-17,226.02083333333334
2018-02-18,236.59375
2018-02-19,238.76288659793815
2018-02-20,244.61458333333334
2018-02-21,230.20833333333334
2018-02-22,222.96842105263158
2018-02-23,219.15625
2018-02-24,217.70833333333334
2018-02-25,216.89583333333334
2018-02-26,215.15625
2018-02-27,217.65625
2018-02-28,232.53125
2018-03-01,235.07291666666666
2018-03-02,267.6145833333333
2018-03-03,284.6041666666667
2018-03-04,236.78125
2018-03-05,232.84375
2018-03-06,228.18556701030928
2018-03-07,225.86458333333334
2018-03-08,223.78125
2018-03-09,222.29166666666666
2018-03-10,221.80208333333334
2018-03-11,220.39583333333334
2018-03-12,218.8125
2018-03-13,217.26041666666666
2018-03-14,221.32631578947368
2018-03-15,257.1666666666667
2018-03-16,263.7604166666667
2018-03-17,236.13541666666666
2018-03-18,231.71875
2018-03-19,231.32291666666666
2018-03-20,232.54166666666666
2018-03-21,232.93814432989691
2018-03-22,227.6875
2018-03-23,228.89583333333334
2018-03-24,229.53125
2018-03-25,255.47916666666666
2018-03-26,247.75
2018-03-27,241.09375
2018-03-28,322.2708333333333
2018-03-29,316.3958333333333
2018-03-30,272.0520833333333
2018-03-31,270.75
2018-04-01,273.2291666666667
2018-04-02,278.8020833333333
2018-04-03,256.375
2018-04-04,251.27083333333334
2018-04-05,248.75257731958763
2018-04-06,246.71875
2018-04-07,245.23958333333334
2018-04-08,243.95833333333334
2018-04-09,242.63541666666666
2018-04-10,240.92708333333334
2018-04-11,239.78125
2018-04-12,237.95833333333334
2018-04-13,237.35416666666666
2018-04-14,237.09375
2018-04-15,236.66666666666666
2018-04-16,245.45833333333334
2018-04-17,234.46875
2018-04-18,231.78125
2018-04-19,229.92708333333334
2018-04-20,228.38144329896906
2018-04-21,227.19791666666666
2018-04-22,225.83333333333334
2018-04-23,223.97916666666666
2018-04-24,222.22916666666666
2018-04-25,221.20833333333334
2018-04-26,221.15625
2018-04-27,219.14583333333334
2018-04-28,217.85416666666666
2018-04-29,216.55208333333334
2018-04-30,215.57291666666666
2018-05-01,214.58333333333334
2018-05-02,212.94791666666666
2018-05-03,211.92708333333334
2018-05-04,210.82291666666666
2018-05-05,208.8659793814433
2018-05-06,208.90625
2018-05-07,208.02083333333334
2018-05-08,206.53125
2018-05-09,205.34375
2018-05-10,204.22916666666666
2018-05-11,204.61458333333334
2018-05-12,205.82291666666666
2018-05-13,202.96875
2018-05-14,201.28125
2018-05-15,201.09375
2018-05-16,210.08333333333334
2018-05-17,201.44791666666666
2018-05-18,199.96875
2018-05-19,236.78125
2018-05-20,212.68041237113403
2018-05-21,202.75
2018-05-22,200.51041666666666
2018-05-23,198.33333333333334
2018-05-24,196.92708333333334
2018-05-25,195.13541666666666
2018-05-26,193.19230769230768
2018-05-27,191.6875
2018-05-28,190.36458333333334
2018-05-29,189.0625
2018-05-30,188.21875
2018-05-31,187.26041666666666
2018-06-01,191.92708333333334
2018-06-02,199.36458333333334
2018-06-03,195.21875
2018-06-04,188.5979381443299
2018-06-05,192.11458333333334
2018-06-06,187.22916666666666
2018-06-07,185.76041666666666
2018-06-08,184.03125
2018-06-09,182.34375
2018-06-10,182.0
2018-06-11,181.22916666666666
2018-06-12,184.29473684210527
2018-06-13,191.29508196721312
2018-06-14,
2018-06-15,
2018-06-16,
2018-06-17,
2018-06-18,
2018-06-19,178.53488372093022
2018-06-20,176.95833333333334
2018-06-21,175.07291666666666
2018-06-22,174.05208333333334
2018-06-23,174.0625
2018-06-24,174.34375
2018-06-25,174.02083333333334
2018-06-26,174.05208333333334
2018-06-27,175.08333333333334
2018-06-28,179.5625
2018-06-29,190.96875
2018-06-30,175.85416666666666
2018-07-01,173.75
2018-07-02,172.05208333333334
2018-07-03,170.86458333333334
2018-07-04,170.0
2018-07-05,169.42708333333334
2018-07-06,168.03125
2018-07-07,167.29166666666666
2018-07-08,167.60416666666666
2018-07-09,165.80208333333334
2018-07-10,164.15625
2018-07-11,164.0
2018-07-12,163.60416666666666
2018-07-13,162.97916666666666
2018-07-14,162.91666666666666
2018-07-15,163.5
2018-07-16,162.53125
2018-07-17,161.89583333333334
2018-07-18,161.03125
2018-07-19,160.08247422680412
2018-07-20,159.75
2018-07-21,159.70526315789473
2018-07-22,159.5625
2018-07-23,159.0
2018-07-24,158.8125
2018-07-25,158.23076923076923
2018-07-26,157.76041666666666
2018-07-27,157.25
2018-07-28,156.76041666666666
2018-07-29,156.05208333333334
2018-07-30,155.27083333333334
2018-07-31,154.0
2018-08-01,153.39583333333334
2018-08-02,153.17708333333334
2018-08-03,158.44329896907217
2018-08-04,171.71875
2018-08-05,159.27083333333334
2018-08-06,155.23958333333334
2018-08-07,153.57291666666666
2018-08-08,156.98958333333334
2018-08-09,180.25
2018-08-10,158.9375
2018-08-11,153.66666666666666
2018-08-12,154.93103448275863
2018-08-13,
2018-08-14,
2018-08-15,
2018-08-16,
2018-08-17,
2018-08-18,
2018-08-19,
2018-08-20,
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,150.35616438356163
2018-08-25,159.30208333333334
2018-08-26,150.10416666666666
2018-08-27,147.57291666666666
2018-08-28,147.48958333333334
2018-08-29,146.02083333333334
2018-08-30,146.20833333333334
2018-08-31,146.0
2018-09-01,150.5287356321839
2018-09-02,188.09302325581396
2018-09-03,186.79166666666666
2018-09-04,164.64583333333334
2018-09-05,158.48958333333334
2018-09-06,155.125
2018-09-07,153.29166666666666
2018-09-08,152.17708333333334
2018-09-09,151.10416666666666
2018-09-10,149.5625
2018-09-11,149.61458333333334
2018-09-12,148.60416666666666
2018-09-13,149.8125
2018-09-14,155.875
2018-09-15,154.17708333333334
2018-09-16,150.95833333333334
2018-09-17,168.84536082474227
2018-09-18,159.40625
2018-09-19,155.59375
2018-09-20,198.5
2018-09-21,197.04166666666666
2018-09-22,172.1875
2018-09-23,167.4375
2018-09-24,164.625
2018-09-25,163.29166666666666
2018-09-26,162.40625
2018-09-27,161.57291666666666
2018-09-28,160.26041666666666
2018-09-29,158.04166666666666
2018-09-30,159.36458333333334
2018-10-01,174.125
2018-10-02,161.91752577319588
2018-10-03,162.9375
2018-10-04,159.96875
2018-10-05,158.5625
2018-10-06,158.42708333333334
2018-10-07,161.40625
2018-10-08,183.01041666666666
2018-10-09,169.13541666666666
2018-10-10,166.5625
2018-10-11,165.19791666666666
2018-10-12,163.73958333333334
2018-10-13,167.73958333333334
2018-10-14,181.79166666666666
2018-10-15,167.75
2018-10-16,166.0
2018-10-17,183.90721649484536
2018-10-18,256.9166666666667
2018-10-19,242.64583333333334
2018-10-20,203.42708333333334
2018-10-21,194.7608695652174
2018-10-22,190.65625
2018-10-23,189.0
2018-10-24,189.44791666666666
2018-10-25,189.34375
2018-10-26,191.94791666666666
2018-10-27,222.91666666666666
2018-10-28,198.04166666666666
2018-10-29,192.82291666666666
2018-10-30,190.9375
2018-10-31,202.51041666666666
2018-11-01,234.50515463917526
2018-11-02,218.55208333333334
2018-11-03,205.0625
2018-11-04,204.5625
2018-11-05,200.20833333333334
2018-11-06,198.39583333333334
2018-11-07,196.92708333333334
2018-11-08,196.35416666666666
2018-11-09,195.77083333333334
2018-11-10,195.72916666666666
2018-11-11,195.54166666666666
2018-11-12,194.42708333333334
2018-11-13,193.95833333333334
2018-11-14,196.98958333333334
2018-11-15,204.94791666666666
2018-11-16,196.48453608247422
2018-11-17,194.96875
2018-11-18,197.51041666666666
2018-11-19,199.8421052631579
2018-11-20,194.3125
2018-11-21,193.01041666666666
2018-11-22,192.39583333333334
2018-11-23,194.44791666666666
2018-11-24,207.70833333333334
2018-11-25,196.29166666666666
2018-11-26,192.83333333333334
2018-11-27,191.09375
2018-11-28,191.0
2018-11-29,196.42708333333334
2018-11-30,195.41666666666666
2018-12-01,192.4020618556701
2018-12-02,189.40625
2018-12-03,188.0
2018-12-04,187.10416666666666
2018-12-05,185.81914893617022
2018-12-06,184.80208333333334
2018-12-07,183.96875
2018-12-08,182.92708333333334
2018-12-09,182.14583333333334
2018-12-10,181.53125
2018-12-11,181.0
2018-12-12,180.07291666666666
2018-12-13,188.03125
2018-12-14,186.42708333333334
2018-12-15,180.19791666666666
2018-12-16,180.5463917525773
2018-12-17,194.55208333333334
2018-12-18,182.58333333333334
2018-12-19,185.5625
2018-12-20,180.20833333333334
2018-12-21,178.97916666666666
2018-12-22,178.47916666666666
2018-12-23,178.59375
2018-12-24,181.60416666666666
2018-12-25,185.64583333333334
2018-12-26,177.64583333333334
2018-12-27,177.30208333333334
2018-12-28,178.66666666666666
2018-12-29,184.11458333333334
2018-12-30,176.8125
2018-12-31,175.17525773195877
2019-01-01,174.10416666666666
2019-01-02,173.23958333333334
2019-01-03,173.35416666666666
2019-01-04,173.01041666666666
2019-01-05,184.13541666666666
2019-01-06,175.0625
2019-01-07,176.42708333333334
2019-01-08,192.625
2019-01-09,179.0
2019-01-10,181.01041666666666
2019-01-11,190.09375
2019-01-12,178.75
2019-01-13,184.58333333333334
2019-01-14,176.79166666666666
2019-01-15,174.48453608247422
2019-01-16,177.21875
2019-01-17,172.91666666666666
2019-01-18,176.5
2019-01-19,178.3125
2019-01-20,173.0
2019-01-21,170.79166666666666
2019-01-22,169.83333333333334
2019-01-23,168.70833333333334
2019-01-24,168.22916666666666
2019-01-25,167.4375
2019-01-26,177.44791666666666
2019-01-27,170.45833333333334
2019-01-28,167.76041666666666
2019-01-29,166.875
2019-01-30,165.80898876404495
2019-01-31,
2019-02-01,
2019-02-02,
2019-02-03,
2019-02-04,
2019-02-05,180.72222222222223
2019-02-06,173.29032258064515
2019-02-07,168.16666666666666
2019-02-08,166.21875
2019-02-09,165.3125
2019-02-10,164.70833333333334
2019-02-11,164.39583333333334
2019-02-12,175.34375
2019-02-13,169.97916666666666
2019-02-14,165.01030927835052
2019-02-15,166.51041666666666
2019-02-16,171.54166666666666
2019-02-17,176.09375
2019-02-18,181.01041666666666
2019-02-19,168.0625
2019-02-20,166.51041666666666
2019-02-21,168.6875
2019-02-22,165.46875
2019-02-23,162.625
2019-02-24,163.48958333333334
2019-02-25,162.8125
2019-02-26,167.08333333333334
2019-02-27,172.26315789473685
2019-02-28,164.72916666666666
